Tiempo(s)	Voltaje(V)
0.096105	2.23464
0.096634	1.07019
0.097162	2.14763
0.097691	1.19185
0.098219	2.00659
0.098747	1.34336
0.099274	1.83090
0.099801	1.53033
0.100330	1.64877
0.100860	1.71085
0.101389	1.45540
0.101918	1.89863
0.102445	1.28133
0.102973	2.05896
0.103503	1.14109
0.104033	2.17744
0.104560	1.04683
0.105089	2.24834
0.105618	1.00891
0.106146	2.26365
0.106675	1.02099
0.107204	2.20403
0.107733	1.08711
0.108262	2.12427
0.108789	1.21038
0.109319	1.97275
0.109848	1.37720
0.110375	1.80753
0.110907	1.55047
0.111436	1.62621
0.111966	1.74308
0.112492	1.43038
0.113021	1.92280
0.113549	1.25313
0.114077	2.07995
0.114606	1.11853
0.115134	2.19275
0.115662	1.03232
0.116191	2.25479
0.116718	0.99602
0.117247	2.25720
0.117775	1.02905
0.118303	2.19839
0.118830	1.11692
0.119358	2.08801
0.119887	1.25152
0.120417	1.93085
0.120944	1.42232
0.121473	1.75033
0.122002	1.60365
0.122531	1.56014
0.123060	1.79948
0.123588	1.37720
0.124116	1.97355
0.124644	1.21118
0.125173	2.12104
0.125701	1.09114
0.126230	2.21450
0.126759	1.02019
0.127287	2.26365
0.127816	1.00166
0.128344	2.24834
0.128872	1.04038
0.129402	2.17422
0.129930	1.13787
0.130460	2.05976
0.130989	1.28133
0.131517	1.89863
0.132045	1.45702
0.132576	1.71891
0.133103	1.64313
0.133631	1.52872
0.134160	1.83654
0.134688	1.33772
0.135216	2.00336
0.135744	1.44412
0.136448	1.60445
0.136976	1.56498
0.137506	1.79142
0.138033	1.38445
0.138562	1.97275
0.139090	1.23052
0.139617	2.11863
0.140144	1.08550
0.140673	2.21531
0.141200	1.01535
0.141728	2.26204
0.142257	1.00327
0.142785	2.24270
0.143313	1.04763
0.143843	2.16938
0.144369	1.15479
0.144898	2.04043
0.145426	1.30066
0.145955	1.89782
0.146491	1.44896
0.147020	1.72052
0.147547	1.63990
0.148076	1.53033
0.148605	1.83090
0.149133	1.34498
0.149662	2.00498
0.150191	1.19588
0.150720	2.13474
0.151247	1.07180
0.151776	2.23303
0.152303	1.00971
0.152831	2.25962
0.153358	1.00810
0.153886	2.23706
0.154415	1.06777
0.154944	2.14844
0.155471	1.17573
0.156000	2.01303
0.156527	1.33611
0.157055	1.83896
0.157584	1.51019
0.158113	1.65123
0.158640	1.70924
0.159169	1.45943
0.159697	1.89621
0.160225	1.28213
0.160753	2.05251
0.161282	1.14512
0.161812	2.17583
0.162341	1.04441
0.162869	2.24915
0.163396	0.99924
0.163923	2.25720
0.164453	1.02502
0.164980	2.21772
0.165510	1.09758
0.166036	2.11460
0.166565	1.22085
0.167092	1.96147
0.167620	1.39171
0.168148	1.77934
0.168677	1.58109
0.169205	1.58673
0.169732	1.77611
0.170261	1.39090
0.170789	1.96147
0.171317	1.22569
0.171847	2.10735
0.172374	1.10000
0.172903	2.21128
0.173432	1.02502
0.173960	2.25801
0.174490	1.00649
0.175019	2.25156
0.175546	1.03957
0.176074	2.17905
0.176602	1.13626
0.177130	2.06948
0.177657	1.28294
0.178186	1.90104
0.178713	1.45299
0.179242	1.72536
0.179770	1.64393
0.180298	1.52147
0.180825	1.83735
0.181353	1.33128
0.181881	2.02270
0.182409	1.17896
0.182937	2.15327
0.183466	1.04441
0.183994	2.23223
0.184524	1.01052
0.185051	2.26445
0.185579	1.00569
0.186107	2.23303
0.186635	1.07341
0.187163	2.14763
0.187691	1.17332
0.188222	2.01062
0.188750	1.33853
0.189278	1.84701
0.189808	1.51341
0.190336	1.66171
0.190864	1.70280
0.191392	1.46427
0.191921	1.89299
0.192449	1.29180
0.192978	2.04929
0.193507	1.15317
0.194037	2.17664
0.194564	1.04280
0.195093	2.24351
0.195622	1.01052
0.196150	2.25962
0.196678	1.01938
0.197207	2.21934
0.197737	1.08389
0.198266	2.12829
0.198794	1.20071
0.199323	1.98806
0.199851	1.36190
0.200379	1.81479
0.200908	1.54403
0.201437	1.62621
0.201966	1.73502
0.202495	1.42877
0.203023	1.91716
0.203552	1.26199
0.204079	2.08076
0.204608	1.12498
0.205135	2.19436
0.205664	1.02986
0.206191	2.25640
0.206719	0.99924
0.207248	2.26445
0.207777	1.03066
0.208307	2.20403
0.208834	1.11128
0.209364	2.10171
0.209895	1.20796
0.210432	1.98161
0.210961	1.36270
0.211489	1.81398
0.212019	1.54000
0.212546	1.61171
0.213074	1.74953
0.213601	1.42393
0.214129	1.93327
0.214657	1.24749
0.215186	2.09043
0.215715	1.12014
0.216243	2.19678
0.216772	1.04360
0.217301	2.26526
0.217829	1.00327
0.218356	2.25317
0.218884	1.03393
0.219414	2.19919
0.219941	1.11289
0.220470	2.08076
0.220999	1.25474
0.221526	1.92683
0.222056	1.41829
0.222585	1.74550
0.223113	1.61412
0.223641	1.55450
0.224169	1.80673
0.224697	1.36995
0.225225	1.98564
0.225754	1.20715
0.226282	2.12346
0.226811	1.08469
0.227340	2.22095
0.227870	1.01697
0.228398	2.25640
0.228927	1.00569
0.229456	2.24673
0.229984	1.05085
0.230512	2.17341
0.231039	1.14190
0.231568	2.04929
0.232096	1.30228
0.232626	1.89460
0.233154	1.46668
0.233682	1.70924
0.234211	1.64796
0.234740	1.51019
0.235268	1.84540
0.235796	1.32564
0.236323	2.01706
0.236852	1.17090
0.237380	2.15569
0.237907	1.06133
0.238436	2.23545
0.238965	1.00971
0.239493	2.27014
0.240022	1.00569
0.240551	2.23384
0.241079	1.07100
0.241607	2.14521
0.242137	1.18298
0.242665	2.02028
0.243193	1.33450
0.243721	1.83171
0.244249	1.51744
0.244779	1.64313
0.245307	1.71005
0.245834	1.45218
0.246362	1.89782
0.246891	1.27327
0.247418	2.06465
0.247945	1.12900
0.248474	2.18630
0.249003	1.03796
0.249531	2.25076
0.250058	1.00488
0.250587	2.25237
0.251116	1.02180
0.251645	2.20886
0.252175	1.09839
0.252704	2.11057
0.253233	1.22488
0.253761	1.96872
0.254290	1.38929
0.254818	1.78900
0.255346	1.57062
0.255874	1.59962
0.256403	1.77209
0.256929	1.40057
0.257457	1.94697
0.257987	1.21360
0.258515	2.10251
0.259043	1.10725
0.259572	2.20483
0.260101	1.02744
0.260630	2.26043
0.261158	0.99763
0.261685	2.24995
0.262213	1.03877
0.262741	2.18550
0.263268	1.14109
0.263797	2.07029
0.264326	1.27408
0.264854	1.90749
0.265381	1.45540
0.265911	1.71166
0.266439	1.63829
0.266967	1.53517
0.267496	1.83090
0.268024	1.34256
0.268552	2.00417
0.269080	1.19104
0.269608	2.14119
0.270137	1.07341
0.270666	2.22820
