Tiempo(s)	Voltaje(V)
0.052085	2.24995
0.052613	1.03796
0.053141	2.18953
0.053669	1.12014
0.054196	2.07109
0.054723	1.27246
0.055252	1.91071
0.055780	1.44654
0.056308	1.72536
0.056836	1.63265
0.057365	1.53194
0.057893	1.81881
0.058421	1.34900
0.058949	1.99611
0.059476	1.18137
0.060004	2.14441
0.060533	1.07261
0.061061	2.22175
0.061590	1.01374
0.062118	2.26284
0.062645	1.00971
0.063173	2.23384
0.063701	1.06697
0.064229	2.15005
0.064758	1.17654
0.065287	2.01948
0.065814	1.33370
0.066343	1.84057
0.066872	1.51019
0.067400	1.66332
0.067928	1.55209
0.068553	1.80995
0.069082	1.55450
0.069611	1.62137
0.070140	1.74550
0.070668	1.42474
0.071196	1.92844
0.071724	1.25957
0.072252	2.09123
0.072779	1.11450
0.073308	2.19597
0.073834	1.02986
0.074363	2.25479
0.074891	1.00085
0.075418	2.24995
0.075947	1.03232
0.076476	2.19839
0.077005	1.11934
0.077535	2.08398
0.078064	1.25555
0.078596	1.96791
0.079132	1.37640
0.079662	1.80028
0.080190	1.56336
0.080718	1.60526
0.081247	1.76000
0.081775	1.41507
0.082303	1.93569
0.082833	1.24427
0.083360	2.10332
0.083887	1.10806
0.084415	2.17905
0.084942	1.02824
0.085471	2.25479
0.085999	1.00085
0.086526	2.25076
0.087054	1.03957
0.087582	2.18711
0.088111	1.13706
0.088639	2.06787
0.089167	1.26683
0.089696	1.91071
0.090225	1.44574
0.090753	1.72294
0.091280	1.63749
0.091808	1.53275
0.092337	1.82123
0.092865	1.34900
0.093396	1.99289
0.093924	1.19588
0.094453	2.14280
0.094981	1.07341
0.095509	2.22820
0.096039	1.01052
0.096568	2.25962
0.097095	1.00246
0.097624	2.24190
0.098153	1.05408
0.098682	2.16616
0.099209	1.15962
0.099736	2.02753
0.100265	1.31436
0.100794	1.86721
0.101323	1.48683
0.101853	1.68104
0.102382	1.67702
0.102910	1.49649
0.103438	1.87123
0.103965	1.31275
0.104493	2.03801
0.105021	1.15720
0.105549	2.16858
0.106078	1.05649
0.106607	2.24028
0.107135	1.00407
0.107662	2.26526
0.108191	1.01213
0.108720	2.22256
0.109251	1.08308
0.109779	2.13393
0.110307	1.18540
0.110837	2.00900
0.111365	1.35545
0.111894	1.82526
0.112422	1.53033
0.112950	1.63668
0.113479	1.72374
0.114007	1.45057
0.114536	1.90427
0.115065	1.27972
0.115595	2.05654
0.116122	1.13062
0.116650	2.18550
0.117180	1.04199
0.117710	2.24512
0.118238	1.00085
0.118766	2.26123
0.119294	1.01938
0.119824	2.21611
0.120354	1.09033
0.120884	2.12024
0.121412	1.20796
0.121940	1.97517
0.122468	1.37720
0.122996	1.79545
0.123524	1.56578
0.124052	1.60284
0.124581	1.76161
0.125109	1.41185
0.125637	1.93488
0.126167	1.23133
0.126695	2.08882
0.127223	1.11209
0.127751	2.20000
0.128280	1.03066
0.128808	2.25156
0.129337	1.00407
0.129865	2.25398
0.130393	1.03635
0.130922	2.19355
0.131449	1.12175
0.131976	2.07995
0.132506	1.25555
0.133035	1.92441
0.133563	1.42957
0.134091	1.74308
0.134618	1.62460
0.135146	1.54081
0.135673	1.52389
0.136376	1.94536
0.136905	1.40057
0.137433	1.77531
0.137962	1.58673
0.138490	1.57706
0.139018	1.78417
0.139548	1.39815
0.140077	1.95341
0.140604	1.23133
0.141133	2.09768
0.141662	1.10161
0.142190	2.20725
0.142721	1.04038
0.143259	2.25156
0.143789	1.00407
0.144317	2.26768
0.144845	1.02502
0.145375	2.20564
0.145901	1.10483
0.146430	2.10332
0.146957	1.24266
0.147485	1.94697
0.148015	1.40862
0.148543	1.76564
0.149071	1.59962
0.149597	1.56739
0.150126	1.79142
0.150654	1.38204
0.151183	1.96791
0.151711	1.22246
0.152241	2.11057
0.152770	1.09275
0.153299	2.21450
0.153826	1.02099
0.154353	2.25801
0.154882	1.00407
0.155410	2.24431
0.155938	1.04763
0.156465	2.17744
0.156993	1.14834
0.157521	2.04204
0.158049	1.29905
0.158576	1.89138
0.159105	1.47393
0.159633	1.69474
0.160163	1.66574
0.160692	1.50213
0.161221	1.84298
0.161750	1.33209
0.162278	2.01464
0.162807	1.17734
0.163337	2.14119
0.163866	1.07100
0.164395	2.23223
0.164922	1.00488
0.165452	2.26204
0.165980	1.01616
0.166511	2.24431
0.167040	1.05327
0.167569	2.14441
0.168098	1.16284
0.168626	2.03076
0.169156	1.30791
0.169683	1.87687
0.170211	1.48441
0.170740	1.68507
0.171268	1.68668
0.171797	1.48521
0.172324	1.87446
0.172851	1.30147
0.173379	2.03962
0.173909	1.15237
0.174438	2.16616
0.174966	1.05166
0.175494	2.24109
0.176022	0.99924
0.176550	2.26123
0.177079	1.02099
0.177607	2.22095
0.178135	1.08630
0.178664	2.12266
0.179192	1.20635
0.179721	1.97919
0.180251	1.36028
0.180778	1.81479
0.181306	1.54081
0.181834	1.62218
0.182362	1.74389
0.182891	1.42957
0.183419	1.93005
0.183947	1.25232
0.184475	2.08962
0.185004	1.11853
0.185533	2.19194
0.186061	1.03152
0.186591	2.25237
0.187120	1.00085
0.187648	2.25720
0.188176	1.02905
0.188704	2.20322
0.189233	1.10645
0.189762	2.09768
0.190290	1.24104
0.190817	1.94052
0.191347	1.41588
0.191875	1.76000
0.192404	1.58431
0.192933	1.57142
0.193460	1.79545
0.193990	1.38365
0.194517	1.97194
0.195043	1.21360
0.195572	2.11782
0.196099	1.08550
0.196627	2.22014
0.197156	1.01938
0.197684	2.25720
0.198213	1.00246
0.198743	2.24915
0.199272	1.04441
0.199800	2.17664
0.200326	1.14834
0.200856	2.04687
0.201384	1.29422
0.201914	1.88976
0.202442	1.45621
0.202973	1.69957
0.203502	1.64554
0.204030	1.52066
0.204557	1.83976
0.205085	1.33692
0.205614	2.00498
0.206144	1.17896
0.206673	2.13555
0.207206	1.07583
0.207734	2.22336
0.208264	1.01938
0.208792	2.26365
0.209322	1.00649
0.209850	2.24431
0.210378	1.05649
0.210906	2.16455
0.211434	1.15559
0.211964	2.04445
0.212492	1.30872
0.213020	1.87365
0.213548	1.48038
0.214077	1.68910
0.214605	1.67460
0.215133	1.49569
0.215661	1.86801
0.216189	1.31275
0.216717	2.04848
0.217246	1.17171
0.217774	2.16374
0.218303	1.04199
0.218832	2.23787
0.219362	1.00488
0.219890	2.26445
0.220420	1.00971
0.220947	2.23062
0.221476	1.07664
0.222003	2.13555
0.222530	1.19265
0.223058	1.99128
0.223586	1.35706
0.224114	1.82284
0.224645	1.53597
0.225172	1.63507
0.225702	1.73180
0.226230	1.44574
0.226758	1.90346
0.227287	1.27166
0.227815	2.07190
0.228343	1.13545
0.228871	2.18389
0.229398	1.03957
0.229926	2.24592
0.230455	0.99441
0.230984	2.25962
0.231512	1.02260
0.232040	2.20483
0.232568	1.10645
0.233096	2.09607
0.233625	1.24024
0.234154	1.94294
0.234683	1.40057
0.235211	1.76403
0.235739	1.59801
0.236267	1.57867
0.236795	1.78981
0.237322	1.38687
0.237851	1.97275
0.238379	1.21521
0.238907	2.11379
0.239435	1.09517
0.239964	2.21853
0.240492	1.01455
0.241020	2.26365
0.241549	1.00166
0.242077	2.24753
0.242605	1.04360
0.243134	2.17422
0.243661	1.14753
0.244189	2.04445
0.244718	1.28697
0.245246	1.89218
0.245776	1.46588
0.246304	1.70038
0.246831	1.66090
0.247359	1.50616
0.247887	1.84943
0.248414	1.32242
0.248943	2.02270
0.249471	1.17332
0.250000	2.14521
0.250529	1.05810
0.251056	2.23787
0.251583	1.00488
0.252112	2.26284
0.252641	1.01294
0.253169	2.23062
0.253696	1.07744
0.254223	2.13474
0.254752	1.19426
0.255280	2.00256
0.255810	1.35303
0.256338	1.82687
0.256867	1.53275
0.257394	1.62701
0.257921	1.73744
0.258450	1.43038
0.258978	1.92038
0.259508	1.27730
0.260036	2.07351
0.260565	1.12498
0.261093	2.20081
0.261622	1.03877
0.262151	2.25076
0.262679	1.00649
0.263206	2.26123
0.263735	1.01858
0.264262	2.20483
0.264791	1.10886
0.265319	2.10171
0.265847	1.23455
0.266377	1.95341
0.266908	1.39171
0.267435	1.78095
0.267965	1.57787
0.268493	1.58995
0.269021	1.77772
0.269550	1.39412
0.270078	1.94455
0.270608	1.25877
